zone,temp,temp_max,ach,ehf,area,ratio,zone_height,azimuth,floor_height,absorptance,wall_u,wall_ct,wwr,glass,shading,people,corner_window,corridor_window,open_fac,roof,ground,v_ar,file,whole
5,28.110917490359537,36.087066437565376,0.23481765676615443,0.8142307692307692,0.3188657728101662,0.45131287721600594,0.08414325159070486,0.3539434093145126,0.36827004307742023,0.47765610612539633,0.622645359843392,0.8019483895856296,0.3283501098918009,0.5928096037168267,0.544795310412368,0.0004885450102961196,0.1477006503910237,0.8205817750175154,0.19778928921833797,0.5259032271823877,0.5183937277472834,0.6281112649490601,whole_0060.epJSON,True
0,28.85825627261503,37.83471621635311,2.8052176111571026,0.8057692307692308,0.22839964543334787,0.5882328388832252,0.1410540504690714,0.9385171169152012,0.6144193713594813,0.8009941495001489,0.6231049182650525,0.0685174547770373,0.8943077463193767,0.046834793076100896,0.4313488243071946,0.7865901031425229,0.17474216122256112,0.4237370726030963,0.4999717237515473,0.013314218554884464,0.9679956728518391,0.9343615090015377,whole_0061.epJSON,True
1,28.79293159369333,37.85580683247655,2.7943732247335316,0.7853846153846153,0.22839964543334787,0.5882328388832252,0.1410540504690714,0.9385171169152012,0.6144193713594813,0.8009941495001489,0.6231049182650525,0.0685174547770373,0.8943077463193767,0.046834793076100896,0.4313488243071946,0.7865901031425229,0.17474216122256112,0.4237370726030963,0.4999717237515473,0.013314218554884464,0.9679956728518391,0.9343615090015377,whole_0061.epJSON,True
2,28.4470526123917,36.72727560325924,2.756453979722995,0.7988461538461539,0.22839964543334787,0.5882328388832252,0.1410540504690714,0.9385171169152012,0.6144193713594813,0.8009941495001489,0.6231049182650525,0.0685174547770373,0.8943077463193767,0.046834793076100896,0.4313488243071946,0.7865901031425229,0.17474216122256112,0.4237370726030963,0.4999717237515473,0.013314218554884464,0.9679956728518391,0.9343615090015377,whole_0061.epJSON,True
3,28.367086536246234,36.66400909720501,2.7438051147423694,0.7746153846153846,0.22839964543334787,0.5882328388832252,0.1410540504690714,0.9385171169152012,0.6144193713594813,0.8009941495001489,0.6231049182650525,0.0685174547770373,0.8943077463193767,0.046834793076100896,0.4313488243071946,0.7865901031425229,0.17474216122256112,0.4237370726030963,0.4999717237515473,0.013314218554884464,0.9679956728518391,0.9343615090015377,whole_0061.epJSON,True
4,28.620226356371155,37.68546366970953,2.777802491742699,0.7961538461538461,0.22839964543334787,0.5882328388832252,0.1410540504690714,0.9385171169152012,0.6144193713594813,0.8009941495001489,0.6231049182650525,0.0685174547770373,0.8943077463193767,0.046834793076100896,0.4313488243071946,0.7865901031425229,0.17474216122256112,0.4237370726030963,0.4999717237515473,0.013314218554884464,0.9679956728518391,0.9343615090015377,whole_0061.epJSON,True
5,28.55200398904239,37.67155563662743,2.76661043093263,0.7753846153846153,0.22839964543334787,0.5882328388832252,0.1410540504690714,0.9385171169152012,0.6144193713594813,0.8009941495001489,0.6231049182650525,0.0685174547770373,0.8943077463193767,0.046834793076100896,0.4313488243071946,0.7865901031425229,0.17474216122256112,0.4237370726030963,0.4999717237515473,0.013314218554884464,0.9679956728518391,0.9343615090015377,whole_0061.epJSON,True
0,27.893069187647107,35.12625117692757,1.4344922506195434,0.7707692307692308,0.27328509446130506,0.9109702584436467,0.7365950095703085,0.9839135331310291,0.7860628329582413,0.7251797433868744,0.3068375816506634,0.6417506131596119,0.6722058226215629,0.09941073573485157,0.7296296791691896,0.7755716168137439,0.2267186705936581,0.506359302029155,0.452438148829853,0.29362794200492365,0.6377381524970938,0.8187212078088425,whole_0062.epJSON,True
1,27.869798861353125,35.05075367052634,1.4323227174030864,0.7661538461538462,0.27328509446130506,0.9109702584436467,0.7365950095703085,0.9839135331310291,0.7860628329582413,0.7251797433868744,0.3068375816506634,0.6417506131596119,0.6722058226215629,0.09941073573485157,0.7296296791691896,0.7755716168137439,0.2267186705936581,0.506359302029155,0.452438148829853,0.29362794200492365,0.6377381524970938,0.8187212078088425,whole_0062.epJSON,True
2,28.22155474169229,35.7380522672633,1.4578589788037386,0.8061538461538461,0.27328509446130506,0.9109702584436467,0.7365950095703085,0.9839135331310291,0.7860628329582413,0.7251797433868744,0.3068375816506634,0.6417506131596119,0.6722058226215629,0.09941073573485157,0.7296296791691896,0.7755716168137439,0.2267186705936581,0.506359302029155,0.452438148829853,0.29362794200492365,0.6377381524970938,0.8187212078088425,whole_0062.epJSON,True
3,28.196272373691638,35.63935328059545,1.4558034739421635,0.8065384615384615,0.27328509446130506,0.9109702584436467,0.7365950095703085,0.9839135331310291,0.7860628329582413,0.7251797433868744,0.3068375816506634,0.6417506131596119,0.6722058226215629,0.09941073573485157,0.7296296791691896,0.7755716168137439,0.2267186705936581,0.506359302029155,0.452438148829853,0.29362794200492365,0.6377381524970938,0.8187212078088425,whole_0062.epJSON,True
4,27.807438445530977,35.04914912248421,1.4266031491011382,0.7588461538461538,0.27328509446130506,0.9109702584436467,0.7365950095703085,0.9839135331310291,0.7860628329582413,0.7251797433868744,0.3068375816506634,0.6417506131596119,0.6722058226215629,0.09941073573485157,0.7296296791691896,0.7755716168137439,0.2267186705936581,0.506359302029155,0.452438148829853,0.29362794200492365,0.6377381524970938,0.8187212078088425,whole_0062.epJSON,True
5,27.78484867376196,34.964452957342345,1.425090652287223,0.7557692307692307,0.27328509446130506,0.9109702584436467,0.7365950095703085,0.9839135331310291,0.7860628329582413,0.7251797433868744,0.3068375816506634,0.6417506131596119,0.6722058226215629,0.09941073573485157,0.7296296791691896,0.7755716168137439,0.2267186705936581,0.506359302029155,0.452438148829853,0.29362794200492365,0.6377381524970938,0.8187212078088425,whole_0062.epJSON,True
0,29.517621731779084,37.33076379670832,0.11433391043976761,0.8996153846153846,0.9954269823749379,0.4190872422493115,0.9348825915033663,0.5109496913431946,0.45096151021123854,0.5756045887970289,0.4788772924753814,0.5308614286396562,0.1260286630129609,0.28426456230627156,0.3993544545937188,0.3574671195430367,0.9712671451361211,0.9497181088487525,0.20574690269727247,0.20486364425799397,0.2713196613576184,0.9942869220830742,whole_0063.epJSON,True
1,28.75945467109048,36.87431851961712,0.9755525719669385,0.8284615384615385,0.9954269823749379,0.4190872422493115,0.9348825915033663,0.5109496913431946,0.45096151021123854,0.5756045887970289,0.4788772924753814,0.5308614286396562,0.1260286630129609,0.28426456230627156,0.3993544545937188,0.3574671195430367,0.9712671451361211,0.9497181088487525,0.20574690269727247,0.20486364425799397,0.2713196613576184,0.9942869220830742,whole_0063.epJSON,True
2,29.734777928739003,37.7022349507708,0.11499254491048554,0.916923076923077,0.9954269823749379,0.4190872422493115,0.9348825915033663,0.5109496913431946,0.45096151021123854,0.5756045887970289,0.4788772924753814,0.5308614286396562,0.1260286630129609,0.28426456230627156,0.3993544545937188,0.3574671195430367,0.9712671451361211,0.9497181088487525,0.20574690269727247,0.20486364425799397,0.2713196613576184,0.9942869220830742,whole_0063.epJSON,True
3,29.556468745391513,37.38037480815534,0.1143978875127376,0.911923076923077,0.9954269823749379,0.4190872422493115,0.9348825915033663,0.5109496913431946,0.45096151021123854,0.5756045887970289,0.4788772924753814,0.5308614286396562,0.1260286630129609,0.28426456230627156,0.3993544545937188,0.3574671195430367,0.9712671451361211,0.9497181088487525,0.20574690269727247,0.20486364425799397,0.2713196613576184,0.9942869220830742,whole_0063.epJSON,True
4,29.049203652843964,37.358731228236536,0.9726859863481527,0.865,0.9954269823749379,0.4190872422493115,0.9348825915033663,0.5109496913431946,0.45096151021123854,0.5756045887970289,0.4788772924753814,0.5308614286396562,0.1260286630129609,0.28426456230627156,0.3993544545937188,0.3574671195430367,0.9712671451361211,0.9497181088487525,0.20574690269727247,0.20486364425799397,0.2713196613576184,0.9942869220830742,whole_0063.epJSON,True
5,28.897977538958198,37.27666095033624,0.8568559410124846,0.8373076923076923,0.9954269823749379,0.4190872422493115,0.9348825915033663,0.5109496913431946,0.45096151021123854,0.5756045887970289,0.4788772924753814,0.5308614286396562,0.1260286630129609,0.28426456230627156,0.3993544545937188,0.3574671195430367,0.9712671451361211,0.9497181088487525,0.20574690269727247,0.20486364425799397,0.2713196613576184,0.9942869220830742,whole_0063.epJSON,True
0,31.830391153990494,40.80755879121837,1.0036802327900858,0.9638461538461538,0.43615944980622656,0.3437973169657864,0.07019428201420108,0.8840046783809048,0.040726005036885185,0.825482155477851,0.4223811259666026,0.1200558478318647,0.04310287821188529,0.9906565350255798,0.18226628077340976,0.5504963008087075,0.3276515691611201,0.8318362251425072,0.794813222039447,0.024778151068699607,0.7390311892335109,0.5202562857226072,whole_0064.epJSON,True
1,31.60898082767685,40.95678778056741,1.0000131070702056,0.9573076923076923,0.43615944980622656,0.3437973169657864,0.07019428201420108,0.8840046783809048,0.040726005036885185,0.825482155477851,0.4223811259666026,0.1200558478318647,0.04310287821188529,0.9906565350255798,0.18226628077340976,0.5504963008087075,0.3276515691611201,0.8318362251425072,0.794813222039447,0.024778151068699607,0.7390311892335109,0.5202562857226072,whole_0064.epJSON,True
2,31.47218396903632,39.77246479114542,0.9994493938884373,0.9715384615384616,0.43615944980622656,0.3437973169657864,0.07019428201420108,0.8840046783809048,0.040726005036885185,0.825482155477851,0.4223811259666026,0.1200558478318647,0.04310287821188529,0.9906565350255798,0.18226628077340976,0.5504963008087075,0.3276515691611201,0.8318362251425072,0.794813222039447,0.024778151068699607,0.7390311892335109,0.5202562857226072,whole_0064.epJSON,True
3,31.242619267336664,39.82929103871359,0.9956146647864881,0.9657692307692308,0.43615944980622656,0.3437973169657864,0.07019428201420108,0.8840046783809048,0.040726005036885185,0.825482155477851,0.4223811259666026,0.1200558478318647,0.04310287821188529,0.9906565350255798,0.18226628077340976,0.5504963008087075,0.3276515691611201,0.8318362251425072,0.794813222039447,0.024778151068699607,0.7390311892335109,0.5202562857226072,whole_0064.epJSON,True
4,31.577825295687262,40.11800420354289,1.0002951937339073,0.963076923076923,0.43615944980622656,0.3437973169657864,0.07019428201420108,0.8840046783809048,0.040726005036885185,0.825482155477851,0.4223811259666026,0.1200558478318647,0.04310287821188529,0.9906565350255798,0.18226628077340976,0.5504963008087075,0.3276515691611201,0.8318362251425072,0.794813222039447,0.024778151068699607,0.7390311892335109,0.5202562857226072,whole_0064.epJSON,True
5,31.360927431071143,40.15319919737483,0.9966355608484858,0.9553846153846154,0.43615944980622656,0.3437973169657864,0.07019428201420108,0.8840046783809048,0.040726005036885185,0.825482155477851,0.4223811259666026,0.1200558478318647,0.04310287821188529,0.9906565350255798,0.18226628077340976,0.5504963008087075,0.3276515691611201,0.8318362251425072,0.794813222039447,0.024778151068699607,0.7390311892335109,0.5202562857226072,whole_0064.epJSON,True
0,29.442465996741618,37.67490733646962,0.09823129251516585,0.8753846153846154,0.7778572119108869,0.7293945594835141,0.5552824830163915,0.6077649439122994,0.018096556320456224,0.08276786055657663,0.6970783213533359,0.23138515829905795,0.22184268831538106,0.009583391897098479,0.41138935433715773,0.15933605492694294,0.28510673365315625,0.5211724138879477,0.1534390902146115,0.3068346556908111,0.9305967368490627,0.6618432258408897,whole_0065.epJSON,True
1,29.315917450081066,37.47570474623117,0.09787039486634212,0.8696153846153846,0.7778572119108869,0.7293945594835141,0.5552824830163915,0.6077649439122994,0.018096556320456224,0.08276786055657663,0.6970783213533359,0.23138515829905795,0.22184268831538106,0.009583391897098479,0.41138935433715773,0.15933605492694294,0.28510673365315625,0.5211724138879477,0.1534390902146115,0.3068346556908111,0.9305967368490627,0.6618432258408897,whole_0065.epJSON,True
2,29.80760788038411,37.8120106281944,0.09978776686184937,0.9188461538461539,0.7778572119108869,0.7293945594835141,0.5552824830163915,0.6077649439122994,0.018096556320456224,0.08276786055657663,0.6970783213533359,0.23138515829905795,0.22184268831538106,0.009583391897098479,0.41138935433715773,0.15933605492694294,0.28510673365315625,0.5211724138879477,0.1534390902146115,0.3068346556908111,0.9305967368490627,0.6618432258408897,whole_0065.epJSON,True
3,29.674442158039177,37.54371772731243,0.0994827915625217,0.9134615384615384,0.7778572119108869,0.7293945594835141,0.5552824830163915,0.6077649439122994,0.018096556320456224,0.08276786055657663,0.6970783213533359,0.23138515829905795,0.22184268831538106,0.009583391897098479,0.41138935433715773,0.15933605492694294,0.28510673365315625,0.5211724138879477,0.1534390902146115,0.3068346556908111,0.9305967368490627,0.6618432258408897,whole_0065.epJSON,True
4,29.478175982768175,37.63253927079183,0.09838407697687757,0.8838461538461538,0.7778572119108869,0.7293945594835141,0.5552824830163915,0.6077649439122994,0.018096556320456224,0.08276786055657663,0.6970783213533359,0.23138515829905795,0.22184268831538106,0.009583391897098479,0.41138935433715773,0.15933605492694294,0.28510673365315625,0.5211724138879477,0.1534390902146115,0.3068346556908111,0.9305967368490627,0.6618432258408897,whole_0065.epJSON,True
5,29.35219102687869,37.38281915787522,0.09808242971716873,0.8773076923076923,0.7778572119108869,0.7293945594835141,0.5552824830163915,0.6077649439122994,0.018096556320456224,0.08276786055657663,0.6970783213533359,0.23138515829905795,0.22184268831538106,0.009583391897098479,0.41138935433715773,0.15933605492694294,0.28510673365315625,0.5211724138879477,0.1534390902146115,0.3068346556908111,0.9305967368490627,0.6618432258408897,whole_0065.epJSON,True
0,27.19163926605376,35.02930747505454,6.364145039944954,0.7665384615384615,0.36345828835926847,0.007266687154164169,0.7845040542266587,0.661820090157126,0.19986816426914644,0.23290524933931764,0.14403344788706082,0.927955983037685,0.49100545666820655,0.45511251337800107,0.19780487270772637,0.3642119400926126,0.09177459580491505,0.5754617013296289,0.8308642363555041,0.8325078534398354,0.9744432603254911,0.49150850158525233,whole_0066.epJSON,True
1,26.930294806003126,34.90733660767156,6.175425287354823,0.7230769230769231,0.36345828835926847,0.007266687154164169,0.7845040542266587,0.661820090157126,0.19986816426914644,0.23290524933931764,0.14403344788706082,0.927955983037685,0.49100545666820655,0.45511251337800107,0.19780487270772637,0.3642119400926126,0.09177459580491505,0.5754617013296289,0.8308642363555041,0.8325078534398354,0.9744432603254911,0.49150850158525233,whole_0066.epJSON,True
2,27.28838180531438,35.266381670507,6.418683373392707,0.7723076923076924,0.36345828835926847,0.007266687154164169,0.7845040542266587,0.661820090157126,0.19986816426914644,0.23290524933931764,0.14403344788706082,0.927955983037685,0.49100545666820655,0.45511251337800107,0.19780487270772637,0.3642119400926126,0.09177459580491505,0.5754617013296289,0.8308642363555041,0.8325078534398354,0.9744432603254911,0.49150850158525233,whole_0066.epJSON,True
3,27.018618615521387,35.13225982372538,6.2293697593714255,0.7276923076923076,0.36345828835926847,0.007266687154164169,0.7845040542266587,0.661820090157126,0.19986816426914644,0.23290524933931764,0.14403344788706082,0.927955983037685,0.49100545666820655,0.45511251337800107,0.19780487270772637,0.3642119400926126,0.09177459580491505,0.5754617013296289,0.8308642363555041,0.8325078534398354,0.9744432603254911,0.49150850158525233,whole_0066.epJSON,True
4,27.18669787481295,35.04305159852025,6.36056683175039,0.7657692307692308,0.36345828835926847,0.007266687154164169,0.7845040542266587,0.661820090157126,0.19986816426914644,0.23290524933931764,0.14403344788706082,0.927955983037685,0.49100545666820655,0.45511251337800107,0.19780487270772637,0.3642119400926126,0.09177459580491505,0.5754617013296289,0.8308642363555041,0.8325078534398354,0.9744432603254911,0.49150850158525233,whole_0066.epJSON,True
5,26.92761444131957,34.92455538134743,6.172544165476627,0.7219230769230769,0.36345828835926847,0.007266687154164169,0.7845040542266587,0.661820090157126,0.19986816426914644,0.23290524933931764,0.14403344788706082,0.927955983037685,0.49100545666820655,0.45511251337800107,0.19780487270772637,0.3642119400926126,0.09177459580491505,0.5754617013296289,0.8308642363555041,0.8325078534398354,0.9744432603254911,0.49150850158525233,whole_0066.epJSON,True
0,30.26943398500533,38.19093910953404,0.4998429065474501,0.98,0.6866372803747862,0.49191940322536354,0.45874063348909805,0.12315686889098951,0.7639323135352106,0.5010190090862284,0.25550001346219453,0.37591613375334654,0.9974913168616157,0.8430102990889214,0.6600676267402827,0.9089095965682245,0.013841815905383838,0.5433165100594127,0.14270172335693454,0.38122589921158284,0.4751687622247793,0.4188458647111082,whole_0067.epJSON,True
1,30.24517779729468,38.27032588741599,0.5001880611340177,0.9803846153846154,0.6866372803747862,0.49191940322536354,0.45874063348909805,0.12315686889098951,0.7639323135352106,0.5010190090862284,0.25550001346219453,0.37591613375334654,0.9974913168616157,0.8430102990889214,0.6600676267402827,0.9089095965682245,0.013841815905383838,0.5433165100594127,0.14270172335693454,0.38122589921158284,0.4751687622247793,0.4188458647111082,whole_0067.epJSON,True
2,30.623846899633573,38.69747431209839,0.5023250396281238,0.9865384615384616,0.6866372803747862,0.49191940322536354,0.45874063348909805,0.12315686889098951,0.7639323135352106,0.5010190090862284,0.25550001346219453,0.37591613375334654,0.9974913168616157,0.8430102990889214,0.6600676267402827,0.9089095965682245,0.013841815905383838,0.5433165100594127,0.14270172335693454,0.38122589921158284,0.4751687622247793,0.4188458647111082,whole_0067.epJSON,True
3,30.60999963666485,38.79176223377969,0.5027379645353461,0.9865384615384616,0.6866372803747862,0.49191940322536354,0.45874063348909805,0.12315686889098951,0.7639323135352106,0.5010190090862284,0.25550001346219453,0.37591613375334654,0.9974913168616157,0.8430102990889214,0.6600676267402827,0.9089095965682245,0.013841815905383838,0.5433165100594127,0.14270172335693454,0.38122589921158284,0.4751687622247793,0.4188458647111082,whole_0067.epJSON,True
4,30.318215206515266,38.24549043866308,0.500286254845927,0.9803846153846154,0.6866372803747862,0.49191940322536354,0.45874063348909805,0.12315686889098951,0.7639323135352106,0.5010190090862284,0.25550001346219453,0.37591613375334654,0.9974913168616157,0.8430102990889214,0.6600676267402827,0.9089095965682245,0.013841815905383838,0.5433165100594127,0.14270172335693454,0.38122589921158284,0.4751687622247793,0.4188458647111082,whole_0067.epJSON,True
5,30.312345088915244,38.35698305167955,0.5007593960242751,0.9815384615384616,0.6866372803747862,0.49191940322536354,0.45874063348909805,0.12315686889098951,0.7639323135352106,0.5010190090862284,0.25550001346219453,0.37591613375334654,0.9974913168616157,0.8430102990889214,0.6600676267402827,0.9089095965682245,0.013841815905383838,0.5433165100594127,0.14270172335693454,0.38122589921158284,0.4751687622247793,0.4188458647111082,whole_0067.epJSON,True
0,29.094365804671565,37.68663176151135,0.6310901528641796,0.828076923076923,0.2019636685283394,0.34864914231519406,0.32904623619887907,0.41332395669177063,0.29680733425504974,0.25603732941867274,0.3496322867063816,0.024089753485029015,0.010793113089363012,0.12747953575325663,0.8119449933725554,0.40242561915298886,0.6320379231290751,0.20448869664915276,0.6535457132259316,0.2857878544722136,0.12119091651849412,0.8640498931380882,whole_0068.epJSON,True
1,27.370753352677454,37.11189134104015,6.232422209178648,0.6392307692307693,0.2019636685283394,0.34864914231519406,0.32904623619887907,0.41332395669177063,0.29680733425504974,0.25603732941867274,0.3496322867063816,0.024089753485029015,0.010793113089363012,0.12747953575325663,0.8119449933725554,0.40242561915298886,0.6320379231290751,0.20448869664915276,0.6535457132259316,0.2857878544722136,0.12119091651849412,0.8640498931380882,whole_0068.epJSON,True
2,28.818225451958497,36.828410618821145,0.6266650512606847,0.833076923076923,0.2019636685283394,0.34864914231519406,0.32904623619887907,0.41332395669177063,0.29680733425504974,0.25603732941867274,0.3496322867063816,0.024089753485029015,0.010793113089363012,0.12747953575325663,0.8119449933725554,0.40242561915298886,0.6320379231290751,0.20448869664915276,0.6535457132259316,0.2857878544722136,0.12119091651849412,0.8640498931380882,whole_0068.epJSON,True
3,28.670217523367672,36.583472777720424,0.6238494432746707,0.825,0.2019636685283394,0.34864914231519406,0.32904623619887907,0.41332395669177063,0.29680733425504974,0.25603732941867274,0.3496322867063816,0.024089753485029015,0.010793113089363012,0.12747953575325663,0.8119449933725554,0.40242561915298886,0.6320379231290751,0.20448869664915276,0.6535457132259316,0.2857878544722136,0.12119091651849412,0.8640498931380882,whole_0068.epJSON,True
4,27.52102439277605,37.246896194434854,6.95613319934638,0.675,0.2019636685283394,0.34864914231519406,0.32904623619887907,0.41332395669177063,0.29680733425504974,0.25603732941867274,0.3496322867063816,0.024089753485029015,0.010793113089363012,0.12747953575325663,0.8119449933725554,0.40242561915298886,0.6320379231290751,0.20448869664915276,0.6535457132259316,0.2857878544722136,0.12119091651849412,0.8640498931380882,whole_0068.epJSON,True
5,27.326595083498162,36.994340060218406,6.544666315334736,0.6292307692307693,0.2019636685283394,0.34864914231519406,0.32904623619887907,0.41332395669177063,0.29680733425504974,0.25603732941867274,0.3496322867063816,0.024089753485029015,0.010793113089363012,0.12747953575325663,0.8119449933725554,0.40242561915298886,0.6320379231290751,0.20448869664915276,0.6535457132259316,0.2857878544722136,0.12119091651849412,0.8640498931380882,whole_0068.epJSON,True
0,29.19475937428513,36.342638969997864,0.5463303361215902,0.9569230769230769,0.30803111769168073,0.2862295825355733,0.8241773806596235,0.22067174555236654,0.4326740266959628,0.9012465633580528,0.34429033137487103,0.8244507755191696,0.20224926059422083,0.5159568094865096,0.40685518376738594,0.5416757113527604,0.2628977408773136,0.692306858450919,0.36112591500435065,0.07568852369210773,0.8584327087701156,0.3071620262437941,whole_0069.epJSON,True
1,29.083398078371324,36.569553444079816,0.544484377422737,0.9515384615384616,0.30803111769168073,0.2862295825355733,0.8241773806596235,0.22067174555236654,0.4326740266959628,0.9012465633580528,0.34429033137487103,0.8244507755191696,0.20224926059422083,0.5159568094865096,0.40685518376738594,0.5416757113527604,0.2628977408773136,0.692306858450919,0.36112591500435065,0.07568852369210773,0.8584327087701156,0.3071620262437941,whole_0069.epJSON,True
2,29.52884241640405,36.906762436570204,0.551204732572776,0.965,0.30803111769168073,0.2862295825355733,0.8241773806596235,0.22067174555236654,0.4326740266959628,0.9012465633580528,0.34429033137487103,0.8244507755191696,0.20224926059422083,0.5159568094865096,0.40685518376738594,0.5416757113527604,0.2628977408773136,0.692306858450919,0.36112591500435065,0.07568852369210773,0.8584327087701156,0.3071620262437941,whole_0069.epJSON,True
3,29.41913762606792,36.93377488787715,0.5495092339086919,0.9623076923076923,0.30803111769168073,0.2862295825355733,0.8241773806596235,0.22067174555236654,0.4326740266959628,0.9012465633580528,0.34429033137487103,0.8244507755191696,0.20224926059422083,0.5159568094865096,0.40685518376738594,0.5416757113527604,0.2628977408773136,0.692306858450919,0.36112591500435065,0.07568852369210773,0.8584327087701156,0.3071620262437941,whole_0069.epJSON,True
4,29.365738393546984,36.69583264690643,0.5491643778535551,0.9603846153846154,0.30803111769168073,0.2862295825355733,0.8241773806596235,0.22067174555236654,0.4326740266959628,0.9012465633580528,0.34429033137487103,0.8244507755191696,0.20224926059422083,0.5159568094865096,0.40685518376738594,0.5416757113527604,0.2628977408773136,0.692306858450919,0.36112591500435065,0.07568852369210773,0.8584327087701156,0.3071620262437941,whole_0069.epJSON,True
5,29.252781945865202,36.69296350660823,0.5473894885960535,0.9569230769230769,0.30803111769168073,0.2862295825355733,0.8241773806596235,0.22067174555236654,0.4326740266959628,0.9012465633580528,0.34429033137487103,0.8244507755191696,0.20224926059422083,0.5159568094865096,0.40685518376738594,0.5416757113527604,0.2628977408773136,0.692306858450919,0.36112591500435065,0.07568852369210773,0.8584327087701156,0.3071620262437941,whole_0069.epJSON,True
0,28.682941718743844,36.156574558122216,0.029006923831482605,0.9603846153846154,0.1231487316205242,0.8860561567024448,0.13842338408434052,0.8513940685070859,0.33205587797453434,0.28452594078034055,0.7737790826111185,0.5927459784721247,0.04873069652589558,0.5408806725119107,0.6614037112081709,0.6694920288710386,0.6334006060099838,0.19564358225643036,0.0637389125954565,0.3937943833734239,0.5413096786729074,0.19186711872613646,whole_0070.epJSON,True
1,28.436173061332767,35.63034573304241,0.33448154518482065,0.9557692307692308,0.1231487316205242,0.8860561567024448,0.13842338408434052,0.8513940685070859,0.33205587797453434,0.28452594078034055,0.7737790826111185,0.5927459784721247,0.04873069652589558,0.5408806725119107,0.6614037112081709,0.6694920288710386,0.6334006060099838,0.19564358225643036,0.0637389125954565,0.3937943833734239,0.5413096786729074,0.19186711872613646,whole_0070.epJSON,True
2,29.153944586715973,36.771528511671136,0.029581608987329408,0.985,0.1231487316205242,0.8860561567024448,0.13842338408434052,0.8513940685070859,0.33205587797453434,0.28452594078034055,0.7737790826111185,0.5927459784721247,0.04873069652589558,0.5408806725119107,0.6614037112081709,0.6694920288710386,0.6334006060099838,0.19564358225643036,0.0637389125954565,0.3937943833734239,0.5413096786729074,0.19186711872613646,whole_0070.epJSON,True
3,29.00772048199644,36.27360851662964,0.029481115920928946,0.9842307692307692,0.1231487316205242,0.8860561567024448,0.13842338408434052,0.8513940685070859,0.33205587797453434,0.28452594078034055,0.7737790826111185,0.5927459784721247,0.04873069652589558,0.5408806725119107,0.6614037112081709,0.6694920288710386,0.6334006060099838,0.19564358225643036,0.0637389125954565,0.3937943833734239,0.5413096786729074,0.19186711872613646,whole_0070.epJSON,True
4,28.379242789914915,35.97904826655921,0.3347663240641772,0.9496153846153846,0.1231487316205242,0.8860561567024448,0.13842338408434052,0.8513940685070859,0.33205587797453434,0.28452594078034055,0.7737790826111185,0.5927459784721247,0.04873069652589558,0.5408806725119107,0.6614037112081709,0.6694920288710386,0.6334006060099838,0.19564358225643036,0.0637389125954565,0.3937943833734239,0.5413096786729074,0.19186711872613646,whole_0070.epJSON,True
5,28.26967317741503,35.82617851808291,0.2926032068466783,0.9476923076923077,0.1231487316205242,0.8860561567024448,0.13842338408434052,0.8513940685070859,0.33205587797453434,0.28452594078034055,0.7737790826111185,0.5927459784721247,0.04873069652589558,0.5408806725119107,0.6614037112081709,0.6694920288710386,0.6334006060099838,0.19564358225643036,0.0637389125954565,0.3937943833734239,0.5413096786729074,0.19186711872613646,whole_0070.epJSON,True
0,29.305240965070002,38.11862624265552,5.677230215520299,0.8646153846153846,0.9105343423744637,0.11170717892731069,0.4591619633902518,0.7671426149176224,0.09622143790341958,0.665073585248106,0.3776758390390366,0.06443093517918087,0.5180892890744947,0.6708650437132775,0.2853748822397198,0.7298982350780796,0.49609397020944046,0.17137409077021032,0.8961593703376357,0.4043485726168909,0.9858713526595622,0.6923980298233903,whole_0071.epJSON,True
1,29.085625968122297,38.05293618184534,5.615016730084304,0.8338461538461538,0.9105343423744637,0.11170717892731069,0.4591619633902518,0.7671426149176224,0.09622143790341958,0.665073585248106,0.3776758390390366,0.06443093517918087,0.5180892890744947,0.6708650437132775,0.2853748822397198,0.7298982350780796,0.49609397020944046,0.17137409077021032,0.8961593703376357,0.4043485726168909,0.9858713526595622,0.6923980298233903,whole_0071.epJSON,True
2,29.121234381958466,37.6560862158548,5.637987269172461,0.8630769230769231,0.9105343423744637,0.11170717892731069,0.4591619633902518,0.7671426149176224,0.09622143790341958,0.665073585248106,0.3776758390390366,0.06443093517918087,0.5180892890744947,0.6708650437132775,0.2853748822397198,0.7298982350780796,0.49609397020944046,0.17137409077021032,0.8961593703376357,0.4043485726168909,0.9858713526595622,0.6923980298233903,whole_0071.epJSON,True
3,28.893341719051655,37.558907759750056,5.57397029796763,0.8338461538461538,0.9105343423744637,0.11170717892731069,0.4591619633902518,0.7671426149176224,0.09622143790341958,0.665073585248106,0.3776758390390366,0.06443093517918087,0.5180892890744947,0.6708650437132775,0.2853748822397198,0.7298982350780796,0.49609397020944046,0.17137409077021032,0.8961593703376357,0.4043485726168909,0.9858713526595622,0.6923980298233903,whole_0071.epJSON,True
4,29.22914819478465,38.00201718926613,5.656999495523985,0.8646153846153846,0.9105343423744637,0.11170717892731069,0.4591619633902518,0.7671426149176224,0.09622143790341958,0.665073585248106,0.3776758390390366,0.06443093517918087,0.5180892890744947,0.6708650437132775,0.2853748822397198,0.7298982350780796,0.49609397020944046,0.17137409077021032,0.8961593703376357,0.4043485726168909,0.9858713526595622,0.6923980298233903,whole_0071.epJSON,True
